r,l,t
2.83,16,17.876349
2.79,12,17.881729
0.31,32,17.895658
0.3,21,17.9053
2.82,14,17.911553
2.75,14,17.917623
2.74,10,17.922061
2.72,20,17.930588
2.69,16,17.937818
2.74,10,17.945272
0.32,24,17.960426
2.74,10,17.965191
2.82,20,17.973888
2.81,16,17.98087
2.79,10,17.985264
2.76,12,17.990584
2.78,10,17.995171
2.73,12,18.0004
2.92,20,18.009161
2.75,10,18.013786
2.74,10,18.01834
2.75,10,18.022793
2.79,10,18.027939
2.8,24,18.041596
2.68,10,18.046618
2.79,12,18.052047
2.73,12,18.057356
2.74,14,18.063536
2.76,14,18.070179
2.79,12,18.076643
2.82,10,18.082058
2.84,10,18.08678
2.84,18,18.096213
2.81,16,18.103545
0.29,26,18.116375
2.68,10,18.12087
2.73,10,18.125292
2.74,12,18.130486
2.81,18,18.138195
2.88,22,18.147553
2.78,16,18.154386
0.33,22,18.163911
2.8,18,18.172172
2.79,10,18.176653
0.37,32,18.190833
2.87,24,18.200949
0.45,26,18.211943
2.79,14,18.218564
2.73,10,18.223093
2.75,10,18.227548
2.74,10,18.232018
2.75,12,18.238426
2.76,14,18.246783
2.75,12,18.252218
2.81,12,18.257757
2.76,12,18.263066
2.75,14,18.271182
2.81,16,18.278437
0.41,22,18.287871
0.31,32,18.302162
2.74,10,18.311994
2.75,14,18.318391
2.78,16,18.32591
0.3,32,18.340371
2.79,10,18.344912
2.75,12,18.350195
2.73,10,18.354541
2.8,20,18.364051
2.8,16,18.371069
2.86,28,18.382655
2.77,12,18.387835
2.82,14,18.397062
2.79,20,18.405644
2.82,18,18.41338
2.79,18,18.421026
2.73,10,18.425421
2.73,10,18.429832
2.79,12,18.435277
2.69,14,18.441572
2.75,12,18.446784
2.75,12,18.451997
0.3,31,18.464688
2.78,12,18.469973
2.73,10,18.4758
0.32,32,18.490546
2.85,14,18.496757
2.77,16,18.503795
2.77,20,18.512258
2.82,14,18.518435
0.3,30,18.530831
2.75,14,18.536971
2.75,10,18.541653
2.73,10,19.23447
2.82,12,19.2401
2.69,12,19.245497
2.79,12,19.250829
2.78,12,19.256197
2.87,20,19.26512
2.74,10,19.269551
2.81,20,19.278283
2.75,10,19.282784
2.79,10,19.287332
2.75,18,19.295199
2.85,32,19.310094
2.85,26,19.321492
2.69,14,19.327779
2.78,16,19.334756
2.69,12,19.340106
2.78,16,19.346983
2.81,12,19.352301
2.76,12,19.357537
2.74,10,19.362079
0.35,16,19.36906
2.82,12,19.374485
2.81,20,19.382993
0.24,32,19.396965
0.41,20,19.405814
2.79,12,19.411096
2.81,14,19.417198
2.74,12,19.424119
2.69,12,19.431245
0.31,22,19.441782
2.73,10,19.446775
2.78,12,19.468642
2.79,18,19.476528
2.72,16,19.483532
2.69,12,19.488871
2.75,10,19.493369
0.4,24,19.503685
2.92,20,19.517418
2.7,14,19.523645
2.91,22,19.532808
2.79,12,19.537987
2.75,12,19.543219
2.79,10,19.547514
2.76,16,19.556533
2.69,12,19.562039
2.82,18,19.569879
2.72,26,19.581086
2.78,10,19.585566
2.69,14,19.59168
0.33,32,19.605947
2.77,10,19.610551
2.84,18,19.618393
2.76,12,19.623666
2.75,10,19.628132
2.79,14,19.634186
2.86,20,19.642679
2.77,12,19.647947
2.74,10,19.652342
2.78,12,19.657564
2.75,10,19.661966
2.75,10,19.667237
2.82,14,19.675018
2.78,14,19.681365
2.75,10,19.686159
2.82,16,19.693287
2.82,22,19.703372
