r,l,t
0.32,20,13.536104
0.25,24,13.551917
0.23,18,13.583432
0.27,22,13.598437
0.25,20,13.611842
0.33,16,13.62259
0.26,22,13.637096
0.28,18,13.650414
2.83,12,13.65864
2.79,18,13.670836
0.27,18,13.683075
0.31,18,13.698884
0.32,20,13.714529
0.28,16,13.72531
0.29,18,13.73731
0.19,14,13.746783
0.32,16,13.757651
0.32,18,13.769665
0.28,14,13.779772
0.29,22,14.76429
2.79,18,14.781115
2.79,14,14.79091
2.79,14,14.800946
0.33,16,14.811833
0.28,30,14.832322
0.28,14,14.841888
0.22,14,14.851314
0.31,18,14.863441
0.26,16,14.874525
0.33,28,14.892868
0.28,18,14.904876
2.79,16,14.917743
0.23,26,14.939686
2.83,12,14.948057
0.21,18,14.960149
0.19,16,14.970838
0.29,14,14.980284
2.79,14,14.989893
0.32,18,15.001765
0.26,18,15.013726
0.25,26,15.030676
0.32,32,15.052481
0.27,14,15.06198
0.28,20,15.07536
0.25,26,15.092489
0.32,24,15.108429
0.26,14,15.117873
2.83,12,15.126059
0.3,18,15.138106
0.3,14,15.147582
2.79,12,15.155744
2.83,14,15.165176
2.79,28,15.183634
0.25,16,15.194431
0.32,20,15.208646
0.24,20,15.222408
0.24,16,15.233117
2.83,14,15.242576
0.24,26,15.282283
0.25,16,15.293095
2.83,20,15.306702
0.23,22,15.321707
0.27,24,15.337641
0.24,24,15.353413
0.24,14,15.362933
0.33,18,15.374995
0.21,14,15.38452
0.26,14,15.394071
0.21,24,15.413228
0.32,22,15.427769
0.14,20,15.441684
0.23,16,15.453576
0.26,20,15.467268
2.83,14,15.477789
0.31,14,15.487311
0.24,16,15.498469
0.28,18,15.510627
0.35,14,15.520107
0.23,20,15.533349
0.25,24,15.549551
0.25,16,15.560517
0.24,14,15.570002
2.83,12,15.578263
0.27,14,15.587729
0.24,20,15.601054
2.83,18,15.613078
0.21,32,15.635064
2.79,16,15.646386
2.83,12,15.655055
0.31,20,15.6685
0.27,16,15.679281
0.27,14,15.691366
2.83,16,15.7023
0.33,18,15.714605
0.26,16,15.725298
2.79,18,15.737128
2.79,12,15.745355
2.79,16,15.756001
2.79,16,15.76667
0.23,32,15.788557
0.29,16,15.79936
0.24,14,15.808836
0.31,30,15.83051
0.31,18,15.846222
0.32,32,15.868807
0.19,14,15.878411
2.79,20,15.892069
0.23,18,15.90415
2.83,12,15.912352
0.31,14,15.921864
0.25,16,15.932616
0.28,28,15.957439
2.83,18,15.987561
2.79,12,15.995944
0.35,18,16.008151
0.34,16,16.018837
0.28,20,16.032141
0.32,16,16.04289
2.83,16,16.053772
0.3,32,16.079126
0.26,14,16.088669
0.36,16,16.099478
2.79,18,16.115895
0.23,28,16.137014
2.79,14,16.146825
0.34,18,16.159722
0.3,14,16.169641
