r,l,t
1.13,35,26.182203
1.08,35,26.198681
0.94,35,26.215182
1.05,35,26.235975
0.91,35,26.259249
0.92,35,26.2832
1.01,35,26.300065
0.84,35,26.315464
1.19,35,26.330916
1.01,35,26.35093
1.15,35,26.367453
1.23,35,26.385824
1.18,35,26.401695
1.15,35,26.417616
1.23,35,26.433377
6.87,34,26.448349
0.98,35,26.464181
1.13,35,26.479952
1.06,35,26.495943
1.15,35,26.515766
0.96,35,26.5353
0.9,35,26.551686
1.09,35,26.568848
1.0,35,26.58521
1.05,35,26.604711
0.8,35,26.628284
1.17,35,26.645499
0.95,35,26.661753
1.12,35,26.678854
0.97,35,26.699918
1.0,35,26.715896
1.01,35,27.413924
1.09,35,27.429695
1.46,35,27.449874
0.85,35,27.4686
1.04,35,27.489201
0.94,35,27.506527
1.09,35,27.527553
1.13,35,27.544295
1.21,35,27.560946
1.2,35,27.576763
0.98,35,27.592319
1.06,35,27.608119
0.9,35,27.630493
0.75,35,27.646448
1.13,35,27.66228
1.22,35,27.680465
1.13,35,27.700911
1.02,35,27.719072
1.17,35,27.735095
1.13,35,27.785187
1.1,35,27.809355
1.04,35,27.854325
1.04,35,27.88109
1.08,35,27.906006
1.18,35,27.928563
1.36,35,27.951373
1.02,35,27.976026
1.03,35,28.000343
1.05,35,28.029375
0.77,35,28.06024
1.12,35,28.086425
1.15,35,28.110961
1.2,35,28.137947
1.12,35,28.163689
1.18,35,28.192384
0.96,35,28.230517
1.38,35,28.258733
1.09,35,28.293123
1.24,35,28.322994
0.79,35,28.345919
1.04,35,28.374899
0.87,35,28.402771
1.26,35,28.428462
1.09,35,28.456345
0.92,35,28.504594
1.09,35,28.532429
0.79,35,28.562158
1.17,35,28.586849
1.05,35,28.611924
1.14,35,28.640281
0.99,35,28.679387
0.98,35,28.707825
1.2,35,28.782077
1.18,35,28.88293
1.22,35,28.947169
1.17,35,29.009614
1.09,35,29.091784
1.1,35,29.167799
1.13,35,30.198979
1.22,35,30.216893
1.11,35,30.232814
6.87,26,30.244266
1.33,35,30.259973
1.3,35,30.275891
1.17,35,30.298438
1.28,35,30.315181
1.36,35,30.331113
0.99,35,30.346942
1.0,35,30.362834
1.13,35,30.379093
1.06,35,30.394975
1.13,35,30.416302
1.36,35,30.43212
1.0,35,30.447269
1.14,35,30.464506
1.26,35,30.480356
0.9,35,30.499983
1.17,35,30.516046
0.98,35,30.531765
1.14,35,30.547738
1.09,35,30.564539
0.98,35,30.580295
0.96,35,30.596191
1.27,35,30.612244
1.16,35,30.632175
1.23,35,30.649463
1.2,35,30.665547
1.15,35,30.681321
1.11,35,30.697266
1.14,35,30.712954
1.18,35,30.729247
1.07,35,30.747386
1.28,35,30.773776
1.03,35,30.793331
1.02,35,30.811256
1.17,35,30.82828
1.02,35,30.849622
0.98,35,30.865633
1.13,35,30.881526
1.18,35,30.897984
1.01,35,30.913943
0.75,35,30.930128
1.03,35,30.947985
1.11,35,30.964542
6.87,28,30.976909
0.99,35,30.993564
1.1,35,31.012953
6.88,26,31.024544
1.13,35,31.040458
1.18,35,31.061511
1.16,35,31.078486
0.95,35,31.095675
1.16,35,31.115105
1.26,35,31.131315
1.06,35,31.148267
1.2,35,31.165194
