r,l,t
2.93,35,16.238118
2.79,35,16.926925
2.42,35,16.944242
3.18,35,16.960496
3.41,35,16.977671
1.02,35,16.996418
3.53,35,17.014142
3.88,35,17.033153
2.48,35,17.048764
3.3,35,17.064799
2.97,35,17.080673
3.32,35,17.09655
2.8,35,17.112195
2.21,35,17.128325
2.75,35,17.147235
2.6,35,17.163004
3.38,35,17.192973
2.95,35,17.209
2.58,35,17.224757
2.66,35,17.240426
3.08,35,17.256073
3.76,35,17.271787
3.92,35,17.287543
2.44,35,17.303573
3.51,35,17.319541
2.07,35,17.337003
3.15,35,17.355445
3.51,35,17.371349
3.37,35,17.387465
3.54,35,17.403155
4.0,35,17.419128
3.7,35,17.435058
2.32,35,17.452305
3.16,35,17.467542
2.66,35,17.482862
3.04,35,17.500519
3.25,35,17.516239
2.22,35,17.532482
3.45,35,17.552355
3.66,35,17.569567
2.82,35,17.58552
3.87,35,17.601341
3.18,35,17.617034
2.36,35,17.632852
3.7,35,17.663677
3.36,35,17.679768
2.46,35,17.695225
2.97,35,17.710645
3.02,35,17.726413
2.08,35,17.741969
2.88,35,17.760768
2.69,35,17.776507
3.24,35,17.792181
3.26,35,17.808254
3.03,35,17.823811
4.04,35,17.841211
3.26,35,17.85721
3.47,35,17.873283
3.08,35,17.895803
2.47,35,18.59313
2.89,35,18.609572
3.7,35,18.625852
3.17,35,18.641912
3.75,35,18.658229
3.09,35,18.674257
4.2,35,18.690325
2.07,35,18.70674
3.67,35,18.724139
3.09,35,18.740516
3.03,35,18.76047
3.55,35,18.777326
3.74,35,18.794059
3.53,35,18.813969
3.16,35,18.845929
3.2,35,18.862427
3.2,35,18.878917
3.23,35,18.896355
3.32,35,18.917439
3.6,35,18.933162
3.55,35,18.950431
3.92,35,18.96646
2.79,35,18.983087
4.1,35,18.999337
3.33,35,19.016511
3.03,35,19.03471
2.64,35,19.050596
2.84,35,19.06653
3.05,35,19.082451
1.38,35,19.100938
3.41,35,19.117023
3.27,35,19.13572
2.78,35,19.151465
2.84,35,19.16799
2.95,35,19.183934
0.34,35,19.199516
1.8,35,19.215506
3.72,35,19.234901
2.62,35,19.250573
3.92,35,19.266237
2.52,35,19.282212
3.13,35,19.297762
1.33,35,19.318474
3.52,35,19.334342
2.64,35,19.349998
3.83,35,19.365632
2.52,35,19.381348
3.09,35,19.396913
2.65,35,19.412789
3.03,35,19.429054
3.01,35,19.452388
3.46,35,19.467995
3.48,35,19.483632
2.68,35,19.499861
1.43,35,19.515523
3.14,35,19.531132
2.28,35,19.546926
2.63,35,19.562414
4.05,35,19.578151
2.58,35,20.290975
3.4,35,20.307619
3.93,35,20.323605
2.66,35,20.339458
3.83,35,20.355521
3.54,35,20.372345
3.21,35,20.388898
4.06,35,20.405363
3.4,35,20.421705
2.94,35,20.441141
3.54,35,20.463244
3.22,35,20.479624
3.64,35,20.513116
3.4,35,20.52955
3.8,35,20.546142
2.92,35,20.563995
3.72,35,20.581406
3.78,35,20.597444
3.8,35,20.613809
2.28,35,20.630193
3.66,35,20.647891
3.99,35,20.663539
2.84,35,20.679288
3.42,35,20.695011
2.94,35,20.714162
1.49,35,20.734761
3.59,35,20.751005
4.09,35,20.76723
3.7,35,20.78317
3.64,35,20.798798
3.47,35,20.817538
2.57,35,20.833407
2.77,35,20.849391
3.42,35,20.865288
3.17,35,20.881477
3.96,35,20.897238
3.84,35,20.912922
2.5,35,20.928734
2.92,35,20.956173
3.16,35,20.972085
3.45,35,21.001192
3.24,35,21.017729
3.57,35,21.035098
2.61,35,21.05233
3.59,35,21.070982
2.89,35,21.088506
2.82,35,21.104384
3.18,35,21.11991
2.45,35,21.135745
3.9,35,21.151697
3.05,35,21.171623
3.14,35,21.187535
2.33,35,21.206147
2.81,35,21.222191
3.52,35,21.241064
2.93,35,21.257231
3.09,35,21.273802
3.09,35,21.289671
2.79,35,22.004077
2.79,35,22.020813
3.27,35,22.039689
3.78,35,22.055913
2.91,35,22.072013
4.15,35,22.08801
3.36,35,22.103687
3.74,35,22.119299
