r,l,t
0.36,20,29.121652
0.3,18,29.146241
0.36,14,29.165294
0.36,18,29.187382
0.31,32,29.244539
0.36,14,29.263421
0.36,20,29.288891
0.36,16,29.312483
0.36,16,29.332732
0.36,18,29.354129
0.36,30,29.391909
0.31,32,29.436551
0.36,30,29.480448
0.36,28,29.514972
0.33,16,29.538255
0.3,16,29.558739
0.3,20,29.584878
0.36,26,29.617141
0.36,22,29.643865
0.36,24,29.67486
0.36,26,29.708013
0.36,18,29.746521
0.36,16,29.767244
0.36,22,29.808583
0.3,16,29.832271
0.31,32,29.877018
0.36,30,29.934172
0.36,16,29.965178
0.36,26,30.017339
0.36,16,30.04326
0.3,18,30.070685
0.36,26,30.109205
0.31,32,30.152887
0.36,16,30.172333
0.31,32,30.216621
0.36,20,30.249979
0.36,20,30.277566
0.3,20,30.308229
0.3,20,30.333742
0.36,18,30.360123
0.36,28,30.401023
0.36,20,30.427384
0.2,32,30.468287
0.36,22,30.497948
0.36,30,30.534804
0.3,14,30.549988
0.36,28,30.585423
0.36,20,30.610521
0.31,32,30.655971
0.36,32,30.703204
0.36,28,30.73585
0.36,24,30.769368
0.31,32,30.812959
0.31,32,30.852321
0.31,32,30.904546
0.36,32,30.958876
0.36,28,30.996092
0.36,20,31.024734
0.31,32,31.071657
0.36,28,31.105513
0.36,32,31.150477
0.36,14,31.182352
0.36,22,31.210131
0.31,32,31.26107
0.36,30,31.305815
0.36,24,31.337232
0.36,14,31.355927
0.36,22,31.38706
0.36,16,31.410235
0.3,14,31.426087
0.31,32,31.470568
0.36,22,31.4997
0.31,32,31.547148
0.31,32,31.586895
0.36,26,31.618287
0.36,24,31.648347
0.31,32,31.691678
0.31,32,31.733066
0.31,32,31.77129
0.31,32,31.812022
0.31,32,31.850771
0.36,20,31.875501
0.36,26,31.920722
0.36,16,31.942269
0.36,22,31.971382
0.31,32,32.011819
0.31,32,32.055508
0.36,18,32.07602
0.36,14,32.094114
0.36,24,32.124118
0.36,30,32.160608
0.3,14,32.1787
0.36,18,32.199484
0.2,32,32.245689
0.31,32,32.293493
0.36,18,32.319846
0.36,22,32.345703
0.29,14,32.363867
0.36,20,32.388746
0.36,16,32.408431
0.36,14,32.426872
0.31,32,32.469043
0.36,24,32.500038
0.31,32,32.545434
0.31,32,32.587471
0.31,32,32.628822
0.3,18,32.652842
0.36,20,32.681467
0.3,20,32.706851
0.3,16,32.726842
0.36,20,32.751713
0.3,28,32.802547
0.36,14,32.823826
0.36,26,32.859131
0.36,14,32.875079
0.36,22,32.908359
0.36,16,32.928605
0.36,20,32.953667
0.36,14,32.971728
0.36,28,33.005676
0.36,16,33.029325
0.3,22,33.05579
0.36,18,33.07938
0.36,20,33.105201
0.36,32,33.145308
0.36,26,33.178681
0.31,32,33.224054
0.36,28,33.260682
0.36,20,33.28942
0.31,32,33.3397
0.31,32,33.384836
0.36,22,33.411698
0.36,24,33.442506
0.31,32,33.485278
0.36,30,33.522511
0.36,28,33.566875
0.36,26,33.606681
0.36,20,33.637343
0.36,18,33.662649
0.36,18,33.688645
0.31,32,33.730617
0.31,32,33.771103
0.36,20,33.8143
0.36,18,33.856573
0.31,32,33.926516
0.36,28,34.01223
0.31,32,34.055465
0.36,18,34.080703
0.36,26,34.114499
0.3,18,34.139834
0.36,20,34.171932
0.3,20,34.198787
0.31,32,34.258896
0.36,24,34.312806
0.36,22,34.373368
0.31,32,34.446269
0.36,26,34.509142
0.36,14,34.544492
0.36,18,34.580789
0.36,18,34.620669
0.2,14,34.651158
0.36,24,34.692842
0.36,22,34.721186
0.31,32,34.761882
0.36,30,34.801755
0.36,14,34.821012
0.31,32,34.862502
0.31,32,34.907064
0.31,32,34.974102
0.36,20,35.016015
0.36,30,35.078265
0.36,14,35.106607
0.36,26,35.164678
0.36,18,35.212175
0.31,32,35.281376
0.31,32,35.35248
0.33,14,35.382602
0.3,16,35.412879
0.36,20,35.463919
0.36,22,35.512175
0.36,26,35.564482
0.31,32,35.63059
0.36,16,35.661055
0.31,32,35.729932
0.36,16,35.768427
0.36,16,35.803682
0.36,20,35.843764
0.31,32,35.892436
0.31,32,35.936449
0.3,14,35.952302
0.31,32,35.999478
0.36,18,36.021118
0.36,18,36.044488
0.36,24,36.090131
0.31,32,36.163009
0.36,14,36.194109
0.31,32,36.26314
0.36,26,36.320535
0.31,32,36.410703
0.31,32,36.475718
0.31,32,36.565932
0.36,24,36.631786
0.31,32,36.704508
0.31,32,36.769687
0.31,32,36.844772
0.31,32,36.923757
0.36,24,36.974965
0.33,14,37.010102
0.36,16,37.045356
0.36,28,37.110813
0.36,26,37.173358
0.36,18,37.210069
0.36,26,37.272943
0.15,32,37.339436
0.25,32,37.425465
0.31,32,37.70599
0.36,24,37.936437
0.36,24,38.050228
0.36,22,38.089502
0.3,18,38.116887
0.2,32,38.177759
0.36,22,38.214262
0.36,24,38.258965
0.3,16,38.285206
0.36,20,38.31462
0.2,32,38.362352
0.15,32,38.424209
0.15,32,38.475969
0.25,32,38.521168
0.2,32,38.562057
0.3,24,38.593103
0.15,32,38.637708
0.36,16,38.660806
0.29,18,38.682959
0.25,16,38.703027
0.31,32,38.750981
0.36,18,38.772478
0.31,32,38.821782
0.36,30,38.87171
0.31,32,38.913122
0.36,26,38.94808
0.15,32,38.995885
0.31,32,39.03832
0.36,22,39.069902
0.31,32,39.112135
0.36,22,39.145945
0.36,20,39.172115
0.31,32,39.217742
0.36,22,39.250677
0.36,28,39.290318
0.36,14,39.310442
0.36,16,39.331804
0.36,26,39.364875
0.36,26,39.397595
0.36,18,39.427354
0.36,26,39.460776
0.3,18,39.493813
0.33,30,39.532845
0.31,32,39.579197
0.36,16,39.601813
0.31,32,39.647855
0.36,16,39.669862
0.36,14,39.691119
0.36,28,39.725074
0.36,32,39.768754
0.3,16,39.793174
0.36,24,39.832386
