r,l,t
2.83,14,25.996326
2.79,12,26.004451
2.83,12,26.012968
2.83,14,26.022513
0.28,16,26.033116
2.83,14,26.042493
2.79,12,26.051023
2.83,12,26.059132
2.79,12,26.067376
2.79,12,26.07552
2.83,12,26.083716
2.83,12,26.091895
2.79,14,26.101336
0.27,16,26.111889
2.79,14,26.124324
2.79,16,26.136609
0.3,20,26.173703
2.83,12,26.182075
2.83,12,26.19099
2.79,12,26.20405
0.28,16,26.219962
2.83,12,26.231751
2.79,12,26.240554
0.29,20,26.253557
2.79,12,26.261657
2.79,12,26.269874
2.79,12,26.27797
2.79,12,26.286011
2.83,14,26.295251
2.79,12,26.303335
2.79,12,26.311347
0.33,26,26.327916
2.83,12,26.335921
2.79,12,26.344026
0.33,16,26.354799
2.79,16,26.368975
0.28,14,26.378657
2.83,12,26.38665
2.79,14,26.395905
2.79,12,26.403954
2.83,12,26.412196
2.79,14,26.42141
2.83,12,26.42939
2.79,12,26.437379
2.79,12,26.44549
0.29,16,26.456036
0.31,16,26.466689
2.79,12,26.474825
0.23,26,26.491517
2.79,12,26.499531
0.35,32,27.49565
2.79,12,27.50474
2.79,14,27.514071
0.33,24,27.530458
2.79,12,27.538853
2.83,12,27.547144
2.79,12,27.55553
0.36,14,27.565471
0.24,18,27.577684
2.83,12,27.585902
2.79,14,27.595468
0.31,18,27.607682
2.79,14,27.618293
2.79,12,27.626842
0.24,14,27.636384
2.79,18,27.648517
0.27,18,27.660761
2.83,14,27.670725
2.79,12,27.679129
2.79,12,27.687523
2.83,14,27.698954
2.79,12,27.709749
2.83,12,27.718066
0.24,16,27.728967
2.83,16,27.739861
2.79,14,27.754057
2.79,12,27.762503
2.79,12,27.77081
2.79,14,27.780586
2.79,12,27.788904
2.83,14,27.799705
2.83,16,27.81056
2.83,12,27.818942
2.79,14,27.828529
2.79,12,27.836865
2.79,14,27.846952
2.79,12,27.855771
2.83,12,27.886216
2.83,12,27.894697
2.79,12,27.902995
2.83,18,27.91518
0.27,14,27.92553
2.83,12,27.934096
0.3,18,27.946492
0.35,28,27.96594
0.29,30,27.985976
2.79,12,27.994349
2.83,12,28.004469
2.83,12,28.012775
0.24,14,28.022496
0.29,16,28.033521
2.83,12,28.041853
2.83,12,28.050568
2.79,12,28.060611
2.83,18,28.077923
2.79,12,28.086608
2.79,12,28.095526
2.83,12,28.104158
2.83,12,28.112628
2.83,12,28.121869
0.27,18,28.134287
2.79,14,28.143837
2.83,12,28.152456
2.79,14,28.161887
2.79,12,28.173345
0.3,18,28.185774
2.79,12,28.193987
2.83,12,28.202261
2.79,16,28.212964
0.34,14,28.222382
2.83,12,28.230517
2.79,18,28.242369
2.83,12,28.25053
2.79,12,28.259372
2.79,14,28.273156
2.83,12,28.283109
0.2,32,28.306111
0.29,14,28.315756
2.79,14,28.325662
2.79,12,28.333939
0.27,14,28.343451
0.28,14,28.353281
2.83,12,28.36171
2.79,12,28.370355
2.83,12,28.380416
0.33,14,28.390792
0.36,14,28.400248
2.79,12,28.408616
0.29,24,28.424348
2.79,14,28.433953
0.31,16,28.444932
2.83,12,28.453188
2.83,12,28.461406
2.79,14,28.470859
2.83,12,28.479501
0.3,14,28.488912
0.25,14,28.498757
2.79,12,28.509342
0.33,14,28.520228
2.79,12,28.528511
2.79,12,28.536779
2.83,12,28.545231
2.79,12,28.553646
2.79,12,28.561849
2.79,12,28.570412
2.83,12,28.57867
0.34,14,28.588214
0.33,16,28.607414
2.79,12,28.615639
2.79,12,28.623961
0.33,20,28.637693
2.79,12,28.645955
2.83,12,28.654527
0.28,16,28.665341
2.83,12,28.673947
2.79,14,28.683607
2.83,12,28.691891
0.38,14,28.7014
2.83,12,28.709652
2.83,16,28.722511
2.83,14,28.732065
2.79,12,28.740348
2.83,14,28.749911
2.83,14,28.759598
2.83,12,28.767864
2.83,12,28.776221
0.24,16,28.786999
2.79,12,28.795284
2.83,14,28.806289
2.79,12,28.817027
2.83,12,28.825145
0.23,14,28.834585
2.79,12,28.842798
2.79,18,28.854792
2.79,14,28.864185
2.83,14,28.873839
2.83,12,28.882219
2.83,12,28.890312
2.83,12,28.898455
2.79,12,28.906524
2.83,12,28.914607
2.79,12,28.922699
0.29,16,28.934073
2.83,12,28.942192
2.79,12,28.955325
2.83,12,28.964141
0.28,14,28.973508
2.79,12,30.014848
2.83,12,30.027282
0.31,26,30.050821
0.3,24,30.080148
2.79,14,30.114489
2.83,12,30.13849
2.79,12,30.149366
0.27,16,30.17098
2.79,12,30.183089
2.79,14,30.198537
2.79,12,30.211924
2.79,12,30.224224
2.83,14,30.239761
2.79,12,30.248271
0.28,14,30.257812
2.83,12,30.266171
2.79,12,30.274529
