#{"t_start": 1663515250.1150353, "env_id": "GridRoadEnv-v0"}
r,l,t
27.55,119,104.768746
24.76,119,104.868502
40.84,119,104.958795
42.05,119,105.050287
37.68,119,105.145447
25.6,119,105.231441
24.98,119,105.317152
22.82,119,106.655088
32.94,119,106.745683
38.87,119,106.835837
32.87,119,106.927211
28.62,119,107.017707
32.5,119,107.106249
24.44,119,107.206529
26.35,119,107.294421
26.94,119,107.38249
46.14,119,107.494094
25.84,119,107.581504
28.74,119,107.669975
28.07,119,107.765277
4.14,119,107.854359
35.4,119,107.947827
28.55,119,108.037536
26.71,119,108.122314
17.89,119,109.320276
17.66,119,109.412529
41.55,119,109.515357
23.25,119,109.606584
32.44,119,109.692726
29.29,119,109.781319
25.58,119,109.872263
43.06,119,109.956984
29.09,119,110.049482
32.29,119,110.153049
30.64,119,110.246311
30.41,119,110.340783
32.22,119,110.430598
26.45,119,110.524234
29.18,119,110.618958
29.94,119,110.711234
26.33,119,110.801973
28.66,119,112.021059
28.98,119,112.104478
26.73,119,112.191905
29.68,119,112.284372
16.85,119,112.370886
30.9,119,112.459998
42.51,119,112.56064
26.22,119,112.651336
18.06,119,112.737999
28.72,119,112.838519
34.48,119,112.924493
34.2,119,113.017819
33.38,119,113.108502
4.43,119,113.198365
3.85,119,113.291524
42.91,119,113.38249
28.59,119,113.471901
28.1,119,114.704321
32.31,119,114.79186
30.3,119,114.8806
28.12,119,114.978743
23.5,119,115.064058
31.58,119,115.169912
32.23,119,115.262516
31.84,119,115.348814
34.32,119,115.435709
21.82,119,115.537804
30.16,119,115.629199
26.55,119,115.718464
26.84,119,115.812467
31.44,119,115.899091
36.74,119,115.986842
44.74,119,116.079649
41.49,119,116.168972
37.07,119,116.260512
30.7,119,117.440403
31.8,119,117.527098
19.18,119,117.61224
33.56,119,117.716749
31.07,119,117.802483
21.54,119,117.887834
34.21,119,117.987757
26.66,119,118.082548
41.42,119,118.168531
39.52,119,118.264865
25.4,119,118.354518
35.29,119,118.441837
26.38,119,118.535078
34.85,119,118.629021
38.35,119,118.727123
44.81,119,118.819415
44.24,119,118.915059
43.9,119,120.149112
31.52,119,120.241469
31.76,119,120.328007
40.81,119,120.419653
27.96,119,120.508023
28.87,119,120.594291
20.02,119,120.699766
42.84,119,120.803086
36.98,119,120.888025
39.27,119,120.980162
37.35,119,121.065241
29.52,119,121.171565
40.35,119,121.280784
39.96,119,121.370506
27.99,119,121.456266
41.61,119,121.547302
38.91,119,121.646125
33.02,119,122.876979
31.44,119,122.965924
32.16,119,123.052348
32.26,119,123.147645
28.66,119,123.238535
37.14,119,123.325658
26.42,119,123.416286
33.21,119,123.516922
33.51,119,123.605366
40.33,119,123.705534
43.13,119,123.794843
42.26,119,123.892916
21.65,119,123.988904
29.68,119,124.078309
25.92,119,124.16534
41.2,119,124.270508
28.58,119,124.369175
45.33,119,125.7423
46.78,119,125.833537
33.54,119,125.931321
33.57,119,126.03096
24.1,119,126.121789
30.78,119,126.212843
43.11,119,126.305932
28.35,119,126.40682
30.85,119,126.49485
34.97,119,126.586716
24.71,119,126.673034
31.58,119,126.771764
32.69,119,126.863281
33.92,119,126.95784
21.04,119,127.052797
40.15,119,127.15056
23.45,119,127.23833
31.16,119,128.497277
33.18,119,128.588977
42.37,119,128.676502
40.13,119,128.7805
40.4,119,128.86527
29.81,119,128.958737
39.55,119,129.057121
32.34,119,129.16679
25.4,119,129.268011
41.39,119,129.368453
32.49,119,129.470491
33.24,119,129.569893
39.74,119,129.669492
30.07,119,129.771114
29.9,119,129.859198
27.11,119,129.975459
32.78,119,130.075227
39.23,119,130.166527
23.23,119,131.388074
27.83,119,131.47535
26.3,119,131.58054
29.82,119,131.674157
31.7,119,131.763623
19.07,119,131.85695
35.4,119,131.947366
29.63,119,132.043818
40.37,119,132.131206
27.95,119,132.222027
40.89,119,132.306871
31.21,119,132.394893
25.99,119,132.482056
36.89,119,132.56665
42.61,119,132.659088
21.16,119,132.750246
41.78,119,132.837852


