r,l,t
50.41,119,109.430095
51.99,119,109.53321
54.72,119,109.624887
51.64,119,109.718769
53.78,119,109.810476
57.55,119,109.89795
54.07,119,109.996804
61.81,119,110.082633
67.68,119,110.171955
51.7,119,110.278302
34.94,119,110.367765
56.73,119,110.464095
49.96,119,110.552188
54.09,119,110.652246
61.9,119,110.755344
50.56,119,110.849967
49.97,119,110.937866
49.73,119,112.19259
49.62,119,112.280588
50.42,119,112.367255
52.99,119,112.466725
57.87,119,112.553711
54.33,119,112.643573
61.43,119,112.738166
55.57,119,112.82753
59.29,119,112.9147
67.99,119,113.033965
64.34,119,113.12485
62.21,119,113.215831
48.67,119,113.307517
57.22,119,113.396896
50.33,119,113.490785
46.63,119,113.580727
59.0,119,113.668606
62.51,119,114.927276
61.03,119,115.016993
61.94,119,115.122674
47.23,119,115.21458
62.58,119,115.301882
54.62,119,115.392455
56.39,119,115.486752
54.96,119,115.576988
55.32,119,115.664035
61.15,119,115.784273
55.27,119,115.869905
56.75,119,115.956779
53.77,119,116.062155
52.81,119,116.158573
56.35,119,116.246398
53.32,119,116.346291
58.83,119,116.431842
42.58,119,116.537035
56.32,119,117.738892
58.17,119,117.824855
41.62,119,117.910759
48.32,119,118.00372
59.76,119,118.090902
50.83,119,118.187874
59.1,119,118.278434
58.25,119,118.382884
62.87,119,118.469138
60.28,119,118.567365
49.32,119,118.658933
49.72,119,118.748627
62.06,119,118.844564
51.83,119,118.930742
48.58,119,119.016771
43.74,119,119.106785
52.36,119,119.228582
60.18,119,120.427303
50.37,119,120.512789
59.57,119,120.605807
58.04,119,120.699148
60.84,119,120.792155
60.47,119,120.879615
66.7,119,120.969192
59.18,119,121.076
58.98,119,121.165608
49.56,119,121.26196
53.5,119,121.347079
50.12,119,121.439311
51.3,119,121.529275
57.16,119,121.616713
54.9,119,121.702045
50.73,119,121.790715
64.6,119,121.88172
61.33,119,123.096384
57.55,119,123.182419
58.24,119,123.275221
55.05,119,123.371158
59.77,119,123.456679
46.5,119,123.543913
51.21,119,123.639233
49.38,119,123.748835
46.77,119,123.837601
48.51,119,123.927576
41.39,119,124.015862
59.41,119,124.100503
61.41,119,124.192832
53.25,119,124.277024
55.68,119,124.369601
55.14,119,124.465489
62.76,119,124.552113
54.76,119,125.817334
45.39,119,125.903325
49.99,119,125.988831
60.17,119,126.080688
58.26,119,126.165513
54.94,119,126.254172
54.67,119,126.35378
60.17,119,126.446828
55.32,119,126.538526
57.61,119,126.634296
59.16,119,126.720745
55.77,119,126.830002
56.83,119,126.945369
46.93,119,127.052941
47.66,119,127.140857
41.23,119,127.258597
59.83,119,127.343697
52.78,119,128.554342
56.86,119,128.644614
53.39,119,128.735569
58.93,119,128.829108
61.12,119,128.916212
67.3,119,129.004118
58.89,119,129.099968
55.18,119,129.193111
59.0,119,129.281734
61.72,119,129.373533
58.4,119,129.471729
56.36,119,129.559389
58.45,119,129.653162
65.72,119,129.741105
58.03,119,129.834411
58.68,119,129.960851
60.47,119,130.050673
61.48,119,130.14274
48.38,119,131.343744
66.12,119,131.433349
49.25,119,131.527834
60.5,119,131.625388
50.22,119,131.711498
50.81,119,131.814625
50.75,119,131.907256
55.84,119,131.992703
55.32,119,132.078482
60.47,119,132.171005
54.03,119,132.257565
58.97,119,132.346812
51.71,119,132.436152
51.93,119,132.531608
58.33,119,132.626319
48.99,119,132.723141
56.27,119,132.820081
