#{"t_start": 1663527813.2687435, "env_id": "SizeThreeGridRoadEnv-v0"}
r,l,t
0.14,24,21.128573
2.71,18,21.141908
2.71,12,21.151231
0.1,18,21.164591
0.18,22,21.182964
0.08,32,21.223783
2.71,12,21.233599
2.71,16,21.245882
2.71,16,21.257891
2.71,12,21.267592
2.71,20,21.283913
2.71,14,21.29477
0.15,26,21.314349
0.13,18,21.327811
0.23,24,21.345438
0.06,28,21.36883
0.14,18,21.382196
2.71,24,21.40051
0.16,18,21.418589
0.13,14,21.429206
0.22,18,21.442728
0.22,14,21.453483
2.71,16,21.465463
0.16,28,21.486204
0.18,14,21.497143
2.71,12,21.506331
0.07,32,22.722469
0.13,20,22.738643
2.71,12,22.748109
0.16,18,22.761624
0.13,14,22.772108
0.14,32,22.796231
2.71,18,22.809615
0.08,32,22.837535
0.08,32,22.865252
2.71,14,22.882235
0.15,26,22.901104
0.1,14,22.911688
0.07,24,22.933921
2.71,26,22.952504
0.13,28,22.972764
0.13,18,22.985907
0.1,18,22.999115
2.71,20,23.013787
0.17,30,23.035365
0.05,24,23.052468
2.71,14,23.062783
2.71,20,23.077504
0.13,14,23.087883
2.71,18,23.10101
0.16,28,23.121065
0.16,20,23.135841
2.71,22,23.151654
2.71,14,23.162086
2.71,16,23.17476
2.71,12,23.190883
2.71,14,23.201433
2.71,12,23.210589
0.18,14,23.221515
0.1,14,23.23198
0.05,18,23.245251
0.21,32,23.268944
2.71,20,23.284934
2.71,16,23.296813
0.15,28,23.31658
2.71,30,23.337717
2.71,14,23.350091
2.71,12,23.36205
2.71,16,23.374573
2.71,22,23.394327
2.71,16,23.405949
2.71,16,23.4177
0.23,16,23.429883
0.22,14,23.440284
2.71,14,23.450692
2.71,18,23.463729
2.71,16,23.476162
2.71,16,23.488034
2.71,14,23.498731
2.71,12,23.507653
2.71,24,23.525525
0.23,18,23.53862
0.14,14,23.54894
2.71,18,23.561915
2.71,16,23.57348
2.71,14,23.583854
0.16,24,23.601046
2.71,14,23.611398
2.71,14,23.621746
0.1,22,23.637366
0.15,18,23.650542
2.71,16,23.662461
0.15,32,23.685796
0.23,14,23.696418
2.71,20,23.710647
2.71,18,23.723789
0.13,20,23.738787
0.0,18,23.752102
2.71,12,23.761086
2.71,14,23.771435
2.71,12,23.780768
0.23,18,23.793796
2.71,16,23.805443
0.13,16,23.817157
2.71,14,23.827404
2.71,12,23.836184
2.71,14,23.846486
0.18,14,23.862509
2.71,14,23.875624
2.71,16,23.890558
2.71,20,23.905866
2.71,14,23.916711
0.22,22,23.932476
0.1,20,23.965615
0.1,18,23.978791
2.71,16,23.990604
2.71,18,24.003774
0.15,32,24.027364
0.13,16,24.039238
2.71,14,24.049654
0.07,30,24.07108
2.71,14,24.08607
0.07,30,24.107717
0.14,16,24.119542
2.71,12,24.128589
2.71,16,24.140271
2.71,18,24.15641
2.71,16,24.169605
2.71,12,24.179692
2.71,18,24.19368
0.18,14,24.204468
2.71,12,24.214813
2.71,12,24.22438
2.71,12,24.233709
2.71,16,24.246948
2.71,16,24.261874
0.16,16,24.273733
2.71,14,24.28556
2.71,16,24.297522
2.71,12,25.517959
2.71,12,25.527502
2.71,12,25.537441
2.71,14,25.548012
2.71,12,25.557286
2.71,16,25.569143
2.71,12,25.578414
2.71,14,25.589599
2.71,12,25.598758
2.71,24,25.61648
0.23,18,25.629731
0.11,16,25.642015
0.15,14,25.652883
0.16,22,25.676692
2.71,20,25.697889
2.71,12,25.709219
2.71,28,25.729479
0.1,16,25.742017
0.13,22,25.758405
2.71,14,25.768875
2.71,14,25.779521
0.12,30,25.801543
2.71,12,25.81071
0.14,20,25.825605
2.71,12,25.83481
0.1,30,25.856786
2.71,20,25.871566
0.13,24,25.8936
2.71,12,25.906884
0.13,26,25.93154
2.71,12,25.941591
0.1,16,25.954148
2.71,14,25.965357
0.13,14,25.997159
0.23,14,26.008403
0.13,14,26.022375
0.15,20,26.038608
2.71,16,26.050606
2.71,24,26.067973
2.71,18,26.0812
2.71,14,26.091872
2.71,14,26.102452
0.1,18,26.1165
2.71,12,26.125509
2.71,12,26.134861
2.71,16,26.146738
2.71,16,26.159407
2.71,18,26.173313
2.71,20,26.193129
0.22,20,26.207558
2.71,14,26.218037
0.07,18,26.231613
2.71,20,26.246389
0.1,32,26.269703
2.71,26,26.289581
2.71,14,26.300096
2.71,14,26.310372
0.16,18,26.323642
0.1,28,26.343655
0.23,18,26.361174
0.1,18,26.37455
2.71,14,26.385221
0.1,14,26.395683
0.23,16,26.407443
2.71,12,26.416863
2.71,12,26.425808
0.23,16,26.440381
2.71,24,26.458115
2.71,26,26.481117
2.71,16,26.496726
2.71,12,26.508201
2.71,14,26.518873
0.18,14,26.529504
0.05,14,26.539886
2.71,12,26.54884
0.14,16,26.560787
2.71,14,26.571079
0.15,14,26.581372
2.71,12,26.590214
2.71,14,26.600579
2.71,12,26.609471
0.1,14,26.62004
0.13,18,26.63303
0.13,22,26.648971
2.71,12,26.657978
0.13,16,26.669658
2.71,14,26.680025
2.71,14,26.690886
2.71,14,26.701828
2.71,12,26.711016
0.23,18,26.724613
0.1,16,26.737849
2.71,14,26.751239
2.71,12,26.760404
2.71,14,26.771154
2.71,14,26.79066
2.71,12,26.799783
2.71,12,26.809256
2.71,14,26.81998
2.71,16,26.831902
2.71,12,26.841003
0.23,18,26.854752
0.14,32,26.879184
2.71,16,26.89138
0.1,20,26.906433
0.16,14,26.917518
0.23,14,26.932874
0.09,16,26.94786
2.71,14,26.958586
2.71,12,26.967706
2.71,12,26.976937
2.71,20,26.996534
2.71,14,27.00702
2.71,18,27.020445
0.23,16,27.033241
2.71,14,27.043879
2.71,14,27.054779
2.71,14,27.065536
0.16,14,27.076062
2.71,16,27.087791
0.15,20,27.108109
2.71,12,27.117141
2.71,14,27.127457
2.71,22,27.143412
2.71,12,27.152423
2.71,14,28.397638
0.1,22,28.414555
2.71,12,28.42398
0.13,14,28.434639
2.71,20,28.450168
0.08,32,28.475471
2.71,14,28.487511
2.71,12,28.496832
2.71,14,28.507646
2.71,12,28.518614
2.71,14,28.529892
2.71,12,28.540557
2.71,14,28.551401
2.71,14,28.561918
2.71,16,28.573821
2.71,12,28.582869
2.71,12,28.591783
2.71,12,28.601385
0.13,28,28.62172
2.71,12,28.635426
2.71,20,28.650256
