#{"t_start": 1663527572.770394, "env_id": "SizeThreeSimpleGridRoadEnv-v0"}
r,l,t
2.71,14,34.159502
2.71,14,34.169973
2.71,12,34.179083
2.71,12,34.191598
2.71,16,34.205176
2.71,14,34.215595
2.71,14,34.230897
2.71,12,34.240271
2.71,14,34.251751
2.71,20,34.268174
2.71,12,34.277388
2.71,12,34.28774
2.71,12,34.29699
2.71,18,34.313679
2.71,16,34.326936
2.71,12,34.336191
0.1,18,34.349692
2.71,18,34.364033
2.71,12,34.373465
2.71,16,34.385872
2.71,12,34.396546
2.71,14,34.40747
2.71,12,34.416861
0.1,24,34.435595
2.71,16,34.448488
2.71,12,34.457922
2.71,14,34.468853
2.71,12,34.478364
