r,l,t
0.13,35,29.456495
0.41,35,29.480442
0.47,35,29.504299
0.51,35,29.528028
0.5,35,29.551827
0.58,35,29.57669
0.51,35,29.603434
0.45,35,29.627496
0.71,35,29.654958
0.48,35,29.680474
0.29,35,29.704537
0.1,35,29.728799
0.53,35,29.752286
0.54,35,29.77554
0.59,35,29.798774
0.48,35,29.825835
0.55,35,29.849432
0.47,35,29.873801
0.69,35,29.897668
0.25,35,29.92135
0.83,35,29.945224
0.36,35,29.970943
0.74,35,29.994966
0.7,35,30.019011
0.65,35,30.046736
0.46,35,30.074926
0.7,35,30.10101
0.53,35,30.124783
0.49,35,30.148657
0.48,35,30.179047
0.21,35,30.202706
0.53,35,30.226655
0.49,35,30.253359
0.49,35,30.281195
0.69,35,30.305055
0.62,35,30.329491
0.67,35,30.353251
0.72,35,30.377083
6.26,34,30.40043
0.49,35,30.424459
0.63,35,30.44845
0.68,35,30.478052
0.67,35,30.502045
0.16,35,30.525815
0.45,35,30.554214
0.43,35,30.578225
0.32,35,30.602157
0.54,35,31.567439
0.49,35,31.595005
0.73,35,31.622623
0.47,35,31.650296
6.23,24,31.668925
0.46,35,31.696421
0.7,35,31.724806
0.58,35,31.75938
0.75,35,31.787243
0.58,35,31.81143
0.52,35,31.83529
0.46,35,31.865597
0.52,35,31.890094
0.39,35,31.914637
0.23,35,31.938225
0.78,35,31.966063
0.37,35,31.996384
0.84,35,32.023584
0.47,35,32.053255
0.43,35,32.080062
0.59,35,32.109025
0.56,35,32.14081
0.49,35,32.168076
0.41,35,32.195436
0.57,35,32.226093
0.66,35,32.253233
0.31,35,32.28021
6.18,30,32.302882
0.67,35,32.332714
0.33,35,32.360339
0.48,35,32.388216
0.8,35,32.415805
0.71,35,32.447701
0.4,35,32.475
0.52,35,32.501997
0.73,35,32.528848
0.53,35,32.55602
0.74,35,32.582878
0.5,35,32.614837
0.11,35,32.649096
0.55,35,32.679632
0.51,35,32.702998
0.24,35,32.727355
0.47,35,32.75101
0.46,35,32.775026
0.24,35,32.798688
0.83,35,32.822296
0.3,35,32.845735
0.53,35,32.869252
0.5,35,32.899631
0.52,35,32.92397
0.67,35,32.948094
0.51,35,32.97705
0.38,35,33.004706
0.74,35,33.032066
0.62,35,33.059268
0.38,35,33.086513
0.81,35,33.117067
0.81,35,33.150629
0.67,35,34.110486
0.48,35,34.134824
0.42,35,34.170142
0.31,35,34.193783
0.14,35,34.217347
0.31,35,34.241007
0.56,35,34.26468
0.5,35,34.28831
0.32,35,34.312661
0.64,35,34.346036
0.38,35,34.369979
0.78,35,34.394773
0.17,35,34.418464
0.32,35,34.442711
0.3,35,34.469882
0.37,35,34.493176
0.21,35,34.516768
0.52,35,34.544303
0.46,35,34.567925
0.69,35,34.59155
0.87,35,34.615431
0.45,35,34.645376
0.4,35,34.668875
0.21,35,34.693165
0.61,35,34.716678
0.41,35,34.746655
0.69,35,34.781037
0.76,35,34.805225
0.7,35,34.829019
0.62,35,34.852649
0.63,35,34.876495
0.68,35,34.900652
0.3,35,34.924553
0.4,35,34.955659
0.42,35,34.97958
0.63,35,35.003422
0.39,35,35.026659
0.43,35,35.056273
0.56,35,35.079777
0.62,35,35.102899
0.41,35,35.126479
0.44,35,35.149682
0.72,35,35.185534
0.61,35,35.211261
0.16,35,35.234496
0.41,35,35.257442
0.33,35,35.280657
0.31,35,35.304072
0.64,35,35.327421
0.81,35,35.350731
0.54,35,35.374237
0.44,35,35.402361
0.35,35,35.42583
0.27,35,35.449023
0.35,35,35.472616
0.65,35,35.49596
0.51,35,35.519056
0.52,35,35.542548
0.81,35,36.513671
0.31,35,36.538133
0.33,35,36.565255
0.73,35,36.591079
0.69,35,36.615177
0.45,35,36.639121
0.49,35,36.662183
0.67,35,36.688147
0.52,35,36.721609
0.84,35,36.746903
0.58,35,36.771063
0.71,35,36.795399
0.66,35,36.819398
0.69,35,36.842942
0.51,35,36.866813
0.32,35,36.891431
0.4,35,36.916069
0.7,35,36.944398
0.46,35,36.970113
0.83,35,36.993203
0.61,35,37.016414
0.61,35,37.03942
0.67,35,37.06666
0.64,35,37.090113
0.48,35,37.113471
0.65,35,37.137193
0.76,35,37.166619
0.64,35,37.189872
0.27,35,37.219843
0.64,35,37.243255
0.72,35,37.266478
0.48,35,37.289608
0.37,35,37.312944
0.45,35,37.336219
0.51,35,37.359768
0.61,35,37.387536
0.38,35,37.413269
0.47,35,37.442955
0.5,35,37.469598
0.48,35,37.493197
0.7,35,37.517671
0.56,35,37.540966
0.67,35,37.564383
0.66,35,37.588294
0.27,35,37.614701
0.6,35,37.638226
0.59,35,37.66143
0.26,35,37.684862
0.83,35,37.70823
0.21,35,37.732697
0.37,35,37.75707
0.36,35,37.780972
0.72,35,37.805012
0.62,35,37.832997
0.72,35,37.856307
0.71,35,37.879643
0.3,35,37.90316
0.62,35,37.926486
6.25,22,37.940958
0.51,35,38.900102
0.71,35,38.923792
0.66,35,38.947166
0.53,35,38.973106
0.28,35,38.996771
0.47,35,39.01999
0.53,35,39.04301
6.42,34,39.070925
0.52,35,39.09671
0.74,35,39.124729
0.76,35,39.148573
0.68,35,39.172127
0.65,35,39.195542
0.58,35,39.218962
0.68,35,39.243749
0.53,35,39.272798
0.58,35,39.296776
0.54,35,39.320547
0.69,35,39.348073
0.43,35,39.373994
0.8,35,39.39846
0.35,35,39.422396
0.49,35,39.446241
0.51,35,39.470145
0.2,35,39.49369
0.51,35,39.517223
6.23,22,39.5319
0.55,35,39.559399
0.77,35,39.587199
0.69,35,39.610521
0.57,35,39.634151
0.49,35,39.657716
0.8,35,39.681111
0.73,35,39.704653
0.5,35,39.731227
0.74,35,39.755651
0.49,35,39.800913
0.5,35,39.824731
0.44,35,39.848418
0.54,35,39.871793
0.78,35,39.896684
0.73,35,39.921012
0.16,35,39.945045
0.75,35,39.972414
0.69,35,40.001776
0.6,35,40.025471
0.47,35,40.049189
0.61,35,40.072997
0.66,35,40.096859
0.41,35,40.12042
0.7,35,40.144496
0.61,35,40.168672
0.69,35,40.196991
0.66,35,40.220933
0.46,35,40.244904
0.58,35,40.274041
0.61,35,40.299832
0.17,35,40.323604
0.49,35,40.347629
0.41,35,41.316469
0.62,35,41.340216
0.62,35,41.364214
0.52,35,41.389482
0.2,35,41.413284
-0.05,35,41.443431
0.24,35,41.467415
0.02,35,41.490846
0.43,35,41.514627
0.5,35,41.543964
0.83,35,41.568902
0.61,35,41.592925
6.44,34,41.615313
0.27,35,41.639419
0.5,35,41.663259
0.48,35,41.687137
0.54,35,41.714839
0.62,35,41.73989
0.77,35,41.767401
0.45,35,41.791438
0.68,35,41.815797
0.48,35,41.840202
0.58,35,41.86412
6.23,26,41.88556
0.59,35,41.909266
0.6,35,41.933134
0.48,35,41.958526
0.39,35,41.985645
0.37,35,42.008987
0.79,35,42.032755
0.42,35,42.055995
0.35,35,42.079306
0.59,35,42.102639
0.52,35,42.126027
0.72,35,42.167413
0.69,35,42.195408
0.83,35,42.218668
0.7,35,42.242405
0.64,35,42.265496
0.64,35,42.28845
6.25,26,42.310087
0.63,35,42.336267
0.34,35,42.362206
0.86,35,42.391083
0.44,35,42.423838
0.5,35,42.449403
0.47,35,42.4727
0.48,35,42.496204
0.48,35,42.519225
0.01,35,42.542283
6.23,24,42.557957
0.37,35,42.581191
0.74,35,42.608773
0.56,35,42.636415
0.83,35,42.659558
0.62,35,42.682843
0.35,35,42.708084
0.68,35,42.732123
0.39,35,42.757633
0.73,35,43.71872
0.76,35,43.743567
0.64,35,43.768892
0.67,35,43.792659
0.68,35,43.823575
0.62,35,43.850164
0.6,35,43.874058
0.39,35,43.898416
0.78,35,43.927222
0.57,35,43.951549
0.7,35,43.97602
0.28,35,43.999061
0.42,35,44.022192
0.18,35,44.045575
6.32,30,44.065064
0.76,35,44.088397
0.52,35,44.111848
0.45,35,44.139435
0.73,35,44.167674
0.61,35,44.19099
0.61,35,44.214251
0.18,35,44.240148
0.83,35,44.263618
0.44,35,44.288085
0.42,35,44.312425
0.42,35,44.336582
0.46,35,44.37159
0.86,35,44.396787
0.49,35,44.421294
0.4,35,44.445445
0.63,35,44.469903
0.48,35,44.496096
0.21,35,44.51939
0.77,35,44.550251
0.47,35,44.576867
0.34,35,44.602208
0.26,35,44.625987
6.33,26,44.643197
6.4,34,44.665568
0.63,35,44.689576
0.71,35,44.718117
0.78,35,44.742192
0.63,35,44.7666
0.2,35,44.798191
0.4,35,44.822278
0.41,35,44.850604
5.98,18,44.862605
0.52,35,44.886683
0.63,35,44.910767
6.25,24,44.92658
0.78,35,44.950069
0.51,35,44.976029
0.75,35,45.00171
0.54,35,45.028764
0.17,35,45.066238
6.22,26,45.083676
0.79,35,45.108186
0.68,35,45.132505
0.72,35,45.158199
0.66,35,45.182106
0.24,35,46.146212
0.2,35,46.169697
0.38,35,46.192863
0.5,35,46.233929
0.37,35,46.257287
0.3,35,46.280571
0.67,35,46.303849
0.83,35,46.327063
0.76,35,46.353605
0.71,35,46.381215
0.4,35,46.411812
0.74,35,46.435144
0.25,35,46.458669
0.68,35,46.482067
6.32,26,46.498899
0.52,35,46.526565
0.73,35,46.549709
6.31,32,46.574177
0.65,35,46.597238
0.57,35,46.620258
0.65,35,46.643178
0.78,35,46.666043
0.21,35,46.692025
0.78,35,46.715189
0.28,35,46.739481
0.38,35,46.763664
0.88,35,46.787014
0.46,35,46.814962
0.32,35,46.838593
0.39,35,46.861991
6.33,32,46.882706
6.25,24,46.898273
6.32,26,46.938221
0.51,35,46.964618
0.5,35,46.98836
0.56,35,47.011781
0.76,35,47.03923
0.7,35,47.062803
0.68,35,47.086557
0.42,35,47.110228
0.78,35,47.134612
0.58,35,47.158293
0.48,35,47.184898
0.54,35,47.208717
0.55,35,47.232587
6.25,22,47.251559
0.46,35,47.275455
0.74,35,47.299336
0.51,35,47.323287
0.68,35,47.346966
6.23,24,47.362932
6.08,18,47.374877
0.53,35,47.399676
0.44,35,47.43042
6.3,30,47.451787
0.6,35,47.477137
0.5,35,47.504486
0.61,35,47.528266
0.37,35,47.552183
0.18,35,47.575967
0.38,35,47.599667
0.29,35,48.557188
0.41,35,48.598235
0.45,35,48.62773
6.02,18,48.639654
0.65,35,48.663278
0.44,35,48.686426
0.69,35,48.710001
0.86,35,48.734086
0.44,35,48.760257
0.56,35,48.786389
