r,l,t
0.58,35,43.65156
6.25,26,43.672603
6.25,34,43.69778
6.34,26,43.718263
0.57,35,43.74499
6.25,22,43.761604
6.22,28,43.782548
6.25,30,43.807257
6.25,24,43.824961
6.36,28,43.845451
6.25,30,43.871725
6.25,32,43.895034
6.23,30,43.91853
6.17,22,43.93524
6.25,24,43.952878
6.23,26,43.971987
0.46,35,43.999503
6.25,22,44.016007
6.28,28,44.037204
6.25,22,44.053845
6.25,22,45.257676
0.56,35,45.285854
6.27,26,45.305195
6.25,28,45.325878
6.19,26,45.345073
6.25,22,45.361443
6.17,26,45.380538
6.25,30,45.402343
6.25,22,45.418864
6.25,28,45.439305
6.25,22,45.455538
6.34,26,45.499099
6.36,26,45.518644
6.25,24,45.53666
6.25,24,45.554796
6.25,22,45.575323
6.25,24,45.593365
6.33,26,45.620898
6.28,26,45.641356
0.57,35,45.669808
6.25,22,45.687218
6.25,26,45.706474
6.25,22,45.722711
6.17,22,45.738911
6.32,34,45.763592
6.25,24,45.782191
6.24,28,45.803774
6.23,30,45.82839
6.25,28,45.853194
0.57,35,45.884941
6.04,20,45.900303
6.25,26,45.920144
6.3,34,45.945904
6.25,22,45.962359
6.25,22,45.978707
6.17,22,45.995207
6.25,26,46.014708
6.25,26,46.034051
6.04,18,46.04776
6.22,28,46.068218
6.25,24,46.087734
6.25,22,46.106446
6.34,26,46.126868
0.39,35,46.154522
6.25,26,46.179047
6.25,24,46.196762
6.04,18,46.210188
6.25,30,46.234134
6.25,24,46.252264
6.23,28,46.27332
6.25,26,46.311872
0.6,35,46.338193
6.25,22,46.354181
6.25,26,46.377466
6.25,34,46.401668
6.25,22,46.417978
6.25,24,46.435445
0.49,35,46.465004
6.04,24,46.486176
6.17,22,46.502116
6.04,18,46.515471
6.2,30,46.538329
6.23,30,46.559894
6.04,18,46.57313
6.25,24,46.590532
6.25,22,46.606517
0.51,35,46.639362
0.33,35,46.669961
6.28,28,46.691603
0.5,35,46.717799
6.25,24,46.73586
6.25,26,46.755215
0.38,35,46.785126
6.25,24,46.804282
6.33,30,46.828382
6.17,22,46.849265
6.25,24,46.870759
6.25,22,46.889697
6.25,24,48.101495
6.25,22,48.119012
6.33,28,48.139502
6.22,30,48.161337
6.25,26,48.180669
6.25,24,48.198509
6.04,18,48.213103
6.25,22,48.229089
6.25,24,48.246558
6.25,22,48.262733
6.33,28,48.30211
6.29,26,48.321559
6.25,22,48.337636
6.27,28,48.357902
6.33,28,48.378616
6.25,24,48.39596
6.25,26,48.414881
6.25,22,48.431065
6.25,24,48.448713
6.25,24,48.466039
6.25,22,48.487326
6.41,32,48.513899
6.35,30,48.535996
6.25,26,48.555398
6.25,22,48.57158
6.04,18,48.588018
6.25,22,48.605222
6.25,22,48.621375
6.44,30,48.644295
6.25,22,48.660874
6.25,26,48.688923
6.25,30,48.718026
6.25,24,48.740243
6.04,18,48.756918
6.36,32,48.786086
6.2,28,48.814793
6.04,22,48.839576
6.33,26,48.860144
0.59,35,48.88719
6.25,22,48.904106
6.25,24,48.922235
6.17,22,48.938584
6.27,26,48.957356
6.25,26,48.976137
6.25,24,48.9936
6.25,24,49.011241
6.33,26,49.030148
6.35,32,49.053018
6.25,26,49.071855
6.25,22,49.112658
6.25,22,49.133073
6.25,22,49.149147
6.25,22,49.165504
6.25,24,49.182902
0.46,35,49.209976
6.04,18,49.22322
6.25,28,49.243507
6.17,22,49.259525
6.25,22,49.275521
6.28,32,49.300242
6.25,24,49.320613
6.25,22,49.344103
6.25,26,49.370756
6.25,22,49.386869
6.25,26,49.405719
6.33,26,49.425196
6.25,24,49.445721
6.25,24,49.463522
6.34,30,49.485101
6.25,22,49.51361
6.25,26,49.535824
6.33,26,49.554714
6.25,22,49.570956
6.33,30,49.592942
6.25,22,49.609268
6.25,22,49.626213
6.25,22,49.643937
6.28,30,49.666367
6.28,30,49.691933
6.25,22,49.715656
6.25,22,49.732137
6.25,24,49.750385
0.38,35,50.969831
6.25,26,50.988742
6.25,22,51.005186
6.25,24,51.022653
6.04,18,51.035862
6.35,28,51.056118
6.25,24,51.07362
6.25,22,51.08955
0.64,35,51.136126
6.25,32,51.159272
6.25,26,51.183519
